,zipcode,city,states,revenue_per_zipcode,national_num_esta
25677,92646,HUNTINGTON BEACH,CA,15189,1010
25678,92647,HUNTINGTON BEACH,CA,21596,2065
25679,92648,HUNTINGTON BEACH,CA,14788,2050
25680,92649,HUNTINGTON BEACH,CA,17954,945
25681,92650,EAST IRVINE,CA,675,15
25682,92651,LAGUNA BEACH,CA,22257,1690
25683,92652,LAGUNA BEACH,CA,675,15
25684,92653,LAGUNA HILLS,CA,13883,1380
25685,92655,MIDWAY CITY,CA,675,15
25686,92656,ALISO VIEJO,CA,20829,1090
25687,92657,NEWPORT COAST,CA,9677,345
25688,92658,NEWPORT BEACH,CA,2570,60
25689,92660,NEWPORT BEACH,CA,20883,2150
25690,92661,NEWPORT BEACH,CA,8831,330
25691,92662,NEWPORT BEACH,CA,9077,220
25692,92663,NEWPORT BEACH,CA,14553,1540
25693,92672,SAN CLEMENTE,CA,22354,1715
25694,92673,SAN CLEMENTE,CA,15861,585
25695,92674,SAN CLEMENTE,CA,670,15
25696,92675,SAN JUAN CAPISTRANO,CA,20592,1120
25697,92676,SILVERADO,CA,5794,60
25698,92677,LAGUNA NIGUEL,CA,12659,1695
25699,92678,TRABUCO CANYON,CA,1465,45
25700,92679,TRABUCO CANYON,CA,10196,255
25701,92683,WESTMINSTER,CA,18239,3445
25702,92688,RANCHO SANTA MARGARITA,CA,17076,1185
25703,92690,MISSION VIEJO,CA,670,15
25704,92691,MISSION VIEJO,CA,17390,1415
25705,92692,MISSION VIEJO,CA,12814,1040
25706,92694,LADERA RANCH,CA,15440,370
25707,92697,IRVINE,CA,3228,345
25708,92698,ALISO VIEJO,CA,640,15
25709,92701,SANTA ANA,CA,18536,1555
25710,92702,SANTA ANA,CA,6293,70
25711,92703,SANTA ANA,CA,17246,900
25712,92704,SANTA ANA,CA,14728,2185
25713,92705,SANTA ANA,CA,23224,1845
25714,92706,SANTA ANA,CA,12057,680
25715,92707,SANTA ANA,CA,21205,875
25716,92708,FOUNTAIN VALLEY,CA,16621,2030
25717,92728,FOUNTAIN VALLEY,CA,630,15
25718,92780,TUSTIN,CA,18613,2485
25719,92781,TUSTIN,CA,675,15
25720,92782,TUSTIN,CA,11102,635
25721,92799,SANTA ANA,CA,4995,10
25722,92801,ANAHEIM,CA,28255,1910
25723,92802,ANAHEIM,CA,24167,2605
25724,92803,ANAHEIM,CA,1867,75
25725,92804,ANAHEIM,CA,22876,1385
25726,92805,ANAHEIM,CA,18718,1300
25727,92806,ANAHEIM,CA,26004,1420
25728,92807,ANAHEIM,CA,15672,1260
25729,92808,ANAHEIM,CA,13409,365
25730,92811,ATWOOD,CA,670,15
25731,92817,ANAHEIM,CA,1309,30
25732,92821,BREA,CA,15800,2180
25733,92823,BREA,CA,6820,70
25734,92831,FULLERTON,CA,18974,1395
25735,92832,FULLERTON,CA,17510,1715
25736,92833,FULLERTON,CA,18780,975
25737,92834,FULLERTON,CA,670,15
25738,92835,FULLERTON,CA,11449,530
25739,92836,FULLERTON,CA,675,15
25740,92838,FULLERTON,CA,675,15
25741,92840,GARDEN GROVE,CA,17465,1385
25742,92841,GARDEN GROVE,CA,14620,475
25743,92843,GARDEN GROVE,CA,18110,1845
25744,92844,GARDEN GROVE,CA,20179,1265
25745,92845,GARDEN GROVE,CA,13020,340
25746,92856,ORANGE,CA,670,15
25747,92859,ORANGE,CA,670,15
25748,92860,NORCO,CA,17841,985
25749,92861,VILLA PARK,CA,9410,90
25750,92863,ORANGE,CA,1964,45
25751,92865,ORANGE,CA,13202,990
25752,92866,ORANGE,CA,12746,620
25753,92867,ORANGE,CA,19122,1610
25754,92868,ORANGE,CA,23085,1435
25755,92869,ORANGE,CA,11656,865
25756,92870,PLACENTIA,CA,20856,1245
25757,92877,CORONA,CA,670,15
25758,92878,CORONA,CA,1330,75
25759,92879,CORONA,CA,13310,1240
25760,92880,CORONA,CA,10584,665
25761,92881,CORONA,CA,11063,780
25762,92882,CORONA,CA,23505,1235
25763,92883,CORONA,CA,14217,380
25764,92885,YORBA LINDA,CA,1333,30
25765,92886,YORBA LINDA,CA,17336,845
25766,92887,YORBA LINDA,CA,10439,485
25767,93001,VENTURA,CA,23863,2100
25768,93002,VENTURA,CA,5666,25
25769,93003,VENTURA,CA,19853,2275
25770,93004,VENTURA,CA,15648,310
25771,93009,VENTURA,CA,675,15
25772,93010,CAMARILLO,CA,17161,1985
25773,93011,CAMARILLO,CA,675,15
25774,93012,CAMARILLO,CA,14730,445
25775,93013,CARPINTERIA,CA,15405,760
25776,93014,CARPINTERIA,CA,5669,25
25777,93015,FILLMORE,CA,13692,375
25778,93021,MOORPARK,CA,14895,895
25779,93022,OAK VIEW,CA,8300,80
25780,93023,OJAI,CA,21846,990
25781,93030,OXNARD,CA,17286,2060
25782,93033,OXNARD,CA,20140,930
25783,93035,OXNARD,CA,10937,420
25784,93036,OXNARD,CA,18841,645
25785,93041,PORT HUENEME,CA,15060,555
25786,93043,PORT HUENEME CBC BASE,CA,1330,60
25787,93060,SANTA PAULA,CA,14854,630
25788,93062,SIMI VALLEY,CA,1080,45
25789,93063,SIMI VALLEY,CA,16359,1110
25790,93065,SIMI VALLEY,CA,13976,2145
25791,93066,SOMIS,CA,670,15
25792,93067,SUMMERLAND,CA,1970,75
25793,93101,SANTA BARBARA,CA,31059,3080
25794,93103,SANTA BARBARA,CA,16646,795
25795,93105,SANTA BARBARA,CA,24608,1375
25796,93106,SANTA BARBARA,CA,1295,75
25797,93108,SANTA BARBARA,CA,16798,595
25798,93109,SANTA BARBARA,CA,8984,330
25799,93110,SANTA BARBARA,CA,10813,230
25800,93111,SANTA BARBARA,CA,8122,275
25801,93117,GOLETA,CA,26637,1890
25802,93120,SANTA BARBARA,CA,630,15
25803,93130,SANTA BARBARA,CA,4995,10
25804,93140,SANTA BARBARA,CA,670,15
25805,93190,SANTA BARBARA,CA,585,15
25806,93202,ARMONA,CA,585,15
25807,93203,ARVIN,CA,3802,135
25808,93204,AVENAL,CA,2349,60
25809,93205,BODFISH,CA,5620,25
25810,93206,BUTTONWILLOW,CA,8913,160
25811,93207,CALIFORNIA HOT SPRINGS,CA,630,15
25812,93210,COALINGA,CA,14786,410
25813,93212,CORCORAN,CA,10425,230
25814,93215,DELANO,CA,11806,640
25815,93218,DUCOR,CA,640,15
25816,93219,EARLIMART,CA,2048,75
25817,93221,EXETER,CA,12917,310
25818,93222,PINE MOUNTAIN CLUB,CA,1200,30
25819,93223,FARMERSVILLE,CA,7601,130
25820,93224,FELLOWS,CA,640,15
25821,93225,FRAZIER PARK,CA,7682,95
25822,93226,GLENNVILLE,CA,4995,10
25823,93227,GOSHEN,CA,6280,40
25824,93230,HANFORD,CA,19102,1425
25825,93232,HANFORD,CA,630,15
25826,93234,HURON,CA,2680,90
25827,93235,IVANHOE,CA,5631,25
25828,93238,KERNVILLE,CA,15411,255
25829,93239,KETTLEMAN CITY,CA,8619,140
25830,93240,LAKE ISABELLA,CA,12902,225
25831,93241,LAMONT,CA,11986,230
25832,93242,LATON,CA,5621,25
25833,93243,LEBEC,CA,4005,240
25834,93244,LEMON COVE,CA,5624,25
25835,93245,LEMOORE,CA,18224,605
25836,93247,LINDSAY,CA,4028,150
25837,93249,LOST HILLS,CA,2629,105
25838,93250,MC FARLAND,CA,6816,85
25839,93251,MC KITTRICK,CA,1298,30
25840,93252,MARICOPA,CA,6258,40
25841,93254,NEW CUYAMA,CA,5621,25
25842,93256,PIXLEY,CA,1870,45
25843,93257,PORTERVILLE,CA,14043,1260
25844,93260,POSEY,CA,630,15
25845,93261,RICHGROVE,CA,670,15
25846,93262,SEQUOIA NATIONAL PARK,CA,675,15
25847,93263,SHAFTER,CA,15574,225
25848,93265,SPRINGVILLE,CA,7920,115
25849,93267,STRATHMORE,CA,640,15
25850,93268,TAFT,CA,13592,445
25851,93271,THREE RIVERS,CA,13722,275
25852,93272,TIPTON,CA,2647,75
25853,93274,TULARE,CA,15469,1165
25854,93275,TULARE,CA,5620,25
25855,93277,VISALIA,CA,13190,1835
25856,93280,WASCO,CA,10659,445
25857,93283,WELDON,CA,630,15
25858,93285,WOFFORD HEIGHTS,CA,6257,55
25859,93286,WOODLAKE,CA,6950,130
25860,93291,VISALIA,CA,20706,1205
25861,93292,VISALIA,CA,10072,365
25862,93301,BAKERSFIELD,CA,23737,1425
25863,93302,BAKERSFIELD,CA,675,15
25864,93303,BAKERSFIELD,CA,640,15
25865,93304,BAKERSFIELD,CA,15183,1470
25866,93305,BAKERSFIELD,CA,14823,720
25867,93306,BAKERSFIELD,CA,16559,1150
25868,93307,BAKERSFIELD,CA,21217,1085
25869,93308,BAKERSFIELD,CA,18623,1835
25870,93309,BAKERSFIELD,CA,21260,2185
25871,93311,BAKERSFIELD,CA,11474,650
25872,93312,BAKERSFIELD,CA,10196,1085
25873,93313,BAKERSFIELD,CA,15287,655
25874,93314,BAKERSFIELD,CA,9662,140
25875,93383,BAKERSFIELD,CA,585,15
25876,93401,SAN LUIS OBISPO,CA,22616,2105
25877,93402,LOS OSOS,CA,13244,305
25878,93403,SAN LUIS OBISPO,CA,1254,30
25879,93405,SAN LUIS OBISPO,CA,15215,1040
25880,93406,SAN LUIS OBISPO,CA,6247,40
25881,93407,SAN LUIS OBISPO,CA,4995,10
25882,93408,SAN LUIS OBISPO,CA,630,15
25883,93420,ARROYO GRANDE,CA,16438,740
25884,93421,ARROYO GRANDE,CA,675,15
25885,93422,ATASCADERO,CA,13011,1020
25886,93424,AVILA BEACH,CA,7613,190
25887,93426,BRADLEY,CA,1213,30
25888,93427,BUELLTON,CA,10801,430
25889,93428,CAMBRIA,CA,21230,765
25890,93429,CASMALIA,CA,5665,25
25891,93430,CAYUCOS,CA,10712,290
25892,93432,CRESTON,CA,1872,45
25893,93433,GROVER BEACH,CA,12181,430
25894,93434,GUADALUPE,CA,585,15
25895,93436,LOMPOC,CA,18481,1290
25896,93437,LOMPOC,CA,1300,30
25897,93440,LOS ALAMOS,CA,1941,60
25898,93441,LOS OLIVOS,CA,3311,105
25899,93442,MORRO BAY,CA,13462,1225
25900,93444,NIPOMO,CA,16164,355
25901,93445,OCEANO,CA,10946,105
25902,93446,PASO ROBLES,CA,23391,1730
25903,93447,PASO ROBLES,CA,630,15
25904,93448,PISMO BEACH,CA,675,15
25905,93449,PISMO BEACH,CA,18114,1245
25906,93451,SAN MIGUEL,CA,8629,165
25907,93452,SAN SIMEON,CA,3548,255
25908,93453,SANTA MARGARITA,CA,3542,90
25909,93454,SANTA MARIA,CA,18315,1985
25910,93455,SANTA MARIA,CA,12230,655
25911,93458,SANTA MARIA,CA,16440,440
25912,93460,SANTA YNEZ,CA,14897,225
25913,93461,SHANDON,CA,5621,25
25914,93463,SOLVANG,CA,19601,755
25915,93465,TEMPLETON,CA,13723,195
25916,93483,GROVER BEACH,CA,675,15
25917,93501,MOJAVE,CA,15815,280
25918,93505,CALIFORNIA CITY,CA,9400,170
25919,93510,ACTON,CA,10737,235
25920,93512,BENTON,CA,640,15
25921,93513,BIG PINE,CA,1837,45
25922,93514,BISHOP,CA,27947,835
25923,93516,BORON,CA,2528,60
25924,93517,BRIDGEPORT,CA,18102,270
25925,93518,CALIENTE,CA,4995,10
25926,93522,DARWIN,CA,675,15
25927,93524,EDWARDS,CA,1309,30
25928,93526,INDEPENDENCE,CA,5620,25
25929,93527,INYOKERN,CA,5633,40
25930,93529,JUNE LAKE,CA,13976,215
25931,93532,LAKE HUGHES,CA,7533,70
25932,93534,LANCASTER,CA,22724,1765
25933,93535,LANCASTER,CA,13465,575
25934,93536,LANCASTER,CA,15235,870
25935,93539,LANCASTER,CA,4995,10
25936,93541,LEE VINING,CA,16041,145
25937,93543,LITTLEROCK,CA,2518,90
25938,93545,LONE PINE,CA,10111,230
25939,93546,MAMMOTH LAKES,CA,23320,1195
25940,93549,OLANCHA,CA,1222,30
25941,93550,PALMDALE,CA,13697,1135
25942,93551,PALMDALE,CA,20472,1660
25943,93552,PALMDALE,CA,6933,155
25944,93554,RANDSBURG,CA,6859,55
25945,93555,RIDGECREST,CA,16272,905
25946,93560,ROSAMOND,CA,9285,250
25947,93561,TEHACHAPI,CA,12325,760
25948,93562,TRONA,CA,5630,25
25949,93591,PALMDALE,CA,630,15
25950,93601,AHWAHNEE,CA,7323,70
25951,93602,AUBERRY,CA,9249,50
25952,93603,BADGER,CA,1290,30
25953,93604,BASS LAKE,CA,11897,135
25954,93609,CARUTHERS,CA,6404,80
25955,93610,CHOWCHILLA,CA,9241,340
25956,93611,CLOVIS,CA,15915,860
25957,93612,CLOVIS,CA,15965,1890
25958,93614,COARSEGOLD,CA,9240,175
25959,93615,CUTLER,CA,670,15
25960,93618,DINUBA,CA,11223,475
25961,93619,CLOVIS,CA,12074,170
25962,93620,DOS PALOS,CA,8284,115
25963,93621,DUNLAP,CA,670,15
25964,93622,FIREBAUGH,CA,3984,195
25965,93623,FISH CAMP,CA,5665,50
25966,93625,FOWLER,CA,8116,130
25967,93626,FRIANT,CA,756,45
25968,93630,KERMAN,CA,8389,190
25969,93631,KINGSBURG,CA,14525,550
25970,93633,KINGS CANYON NATIONAL PK,CA,9931,50
25971,93634,LAKESHORE,CA,11062,70
25972,93635,LOS BANOS,CA,17549,810
25973,93636,MADERA,CA,12447,135
25974,93637,MADERA,CA,20315,875
25975,93638,MADERA,CA,10875,440
25976,93640,MENDOTA,CA,10139,175
25977,93641,MIRAMONTE,CA,630,15
25978,93642,MONO HOT SPRINGS,CA,4995,10
25979,93643,NORTH FORK,CA,2492,60
25980,93644,OAKHURST,CA,11847,535
25981,93646,ORANGE COVE,CA,630,15
25982,93647,OROSI,CA,7030,100
25983,93648,PARLIER,CA,7634,115
25984,93650,FRESNO,CA,8755,185
25985,93651,PRATHER,CA,670,30
25986,93654,REEDLEY,CA,9060,430
25987,93656,RIVERDALE,CA,1024,30
25988,93657,SANGER,CA,18305,525
25989,93660,SAN JOAQUIN,CA,1858,60
25990,93662,SELMA,CA,18283,595
25991,93664,SHAVER LAKE,CA,14492,160
25992,93665,SOUTH DOS PALOS,CA,630,15
25993,93666,SULTANA,CA,630,15
25994,93669,WISHON,CA,5668,25
25995,93670,YETTEM,CA,585,15
25996,93673,TRAVER,CA,640,15
25997,93675,SQUAW VALLEY,CA,6234,40
25998,93701,FRESNO,CA,10398,230
25999,93702,FRESNO,CA,12813,720
26000,93703,FRESNO,CA,11270,625
26001,93704,FRESNO,CA,11568,630
26002,93705,FRESNO,CA,12640,255
26003,93706,FRESNO,CA,17186,490
26004,93710,FRESNO,CA,19452,1820
26005,93711,FRESNO,CA,26371,1655
26006,93712,FRESNO,CA,1290,30
26007,93720,FRESNO,CA,19146,1950
26008,93721,FRESNO,CA,18549,765
26009,93722,FRESNO,CA,16814,1065
26010,93723,FRESNO,CA,1008,30
26011,93725,FRESNO,CA,9092,125
26012,93726,FRESNO,CA,13474,1165
26013,93727,FRESNO,CA,22984,965
26014,93728,FRESNO,CA,16327,790
26015,93730,FRESNO,CA,8541,110
26016,93737,FRESNO,CA,630,15
26017,93740,FRESNO,CA,7859,65
26018,93741,FRESNO,CA,630,15
26019,93744,FRESNO,CA,5660,25
26020,93750,FRESNO,CA,675,15
26021,93765,FRESNO,CA,670,15
26022,93771,FRESNO,CA,4995,10
26023,93772,FRESNO,CA,675,15
26024,93901,SALINAS,CA,19535,1285
26025,93905,SALINAS,CA,12779,890
26026,93906,SALINAS,CA,17742,1240
26027,93907,SALINAS,CA,10308,420
26028,93908,SALINAS,CA,6945,85
26029,93912,SALINAS,CA,675,15
26030,93920,BIG SUR,CA,9595,245
26031,93921,CARMEL BY THE SEA,CA,16625,1100
26032,93922,CARMEL,CA,9659,35
26033,93923,CARMEL,CA,18651,625
26034,93924,CARMEL VALLEY,CA,14851,270
26035,93925,CHUALAR,CA,4995,10
26036,93926,GONZALES,CA,8510,190
26037,93927,GREENFIELD,CA,8897,160
26038,93928,JOLON,CA,675,15
26039,93930,KING CITY,CA,14790,470
26040,93932,LOCKWOOD,CA,4995,10
26041,93933,MARINA,CA,18923,650
26042,93940,MONTEREY,CA,26677,3240
26043,93942,MONTEREY,CA,675,30
26044,93944,MONTEREY,CA,675,15
26045,93950,PACIFIC GROVE,CA,21802,1065
26046,93953,PEBBLE BEACH,CA,2106,90
26047,93955,SEASIDE,CA,16107,1235
26048,93960,SOLEDAD,CA,13553,310
26049,93962,SPRECKELS,CA,630,15
26050,94002,BELMONT,CA,17699,930
26051,94005,BRISBANE,CA,10256,180
26052,94010,BURLINGAME,CA,25732,2135
26053,94011,BURLINGAME,CA,640,15
26054,94014,DALY CITY,CA,17943,980
26055,94015,DALY CITY,CA,10768,1365
26056,94017,DALY CITY,CA,640,15
26057,94018,EL GRANADA,CA,11459,155
26058,94019,HALF MOON BAY,CA,22079,930
26059,94020,LA HONDA,CA,1209,30
26060,94021,LOMA MAR,CA,6320,40
26061,94022,LOS ALTOS,CA,15915,960
26062,94024,LOS ALTOS,CA,15418,275
26063,94025,MENLO PARK,CA,25195,1595
26064,94026,MENLO PARK,CA,630,15
26065,94027,ATHERTON,CA,10655,110
26066,94028,PORTOLA VALLEY,CA,3028,135
26067,94030,MILLBRAE,CA,19337,1225
26068,94035,MOUNTAIN VIEW,CA,670,15
26069,94037,MONTARA,CA,12197,60
26070,94038,MOSS BEACH,CA,2484,60
26071,94040,MOUNTAIN VIEW,CA,19099,1510
26072,94041,MOUNTAIN VIEW,CA,15729,1065
26073,94043,MOUNTAIN VIEW,CA,17328,1890
26074,94044,PACIFICA,CA,21257,970
26075,94060,PESCADERO,CA,8642,100
26076,94061,REDWOOD CITY,CA,15241,705
26077,94062,REDWOOD CITY,CA,10148,375
26078,94063,REDWOOD CITY,CA,26101,2255
26079,94064,REDWOOD CITY,CA,1290,30
26080,94065,REDWOOD CITY,CA,16483,475
26081,94066,SAN BRUNO,CA,16244,1845
26082,94070,SAN CARLOS,CA,16836,1655
26083,94074,SAN GREGORIO,CA,670,15
26084,94080,SOUTH SAN FRANCISCO,CA,28324,2640
26085,94083,SOUTH SAN FRANCISCO,CA,1921,45
26086,94085,SUNNYVALE,CA,14382,855
26087,94086,SUNNYVALE,CA,16428,1480
26088,94087,SUNNYVALE,CA,17497,1965
26089,94088,SUNNYVALE,CA,640,15
26090,94089,SUNNYVALE,CA,18500,755
26091,94102,SAN FRANCISCO,CA,32212,4730
26092,94103,SAN FRANCISCO,CA,36851,4820
26093,94104,SAN FRANCISCO,CA,17113,1340
26094,94105,SAN FRANCISCO,CA,18364,2300
26095,94107,SAN FRANCISCO,CA,24645,2545
26096,94108,SAN FRANCISCO,CA,30268,2835
26097,94109,SAN FRANCISCO,CA,30631,4820
26098,94110,SAN FRANCISCO,CA,29467,4960
26099,94111,SAN FRANCISCO,CA,22265,2540
26100,94112,SAN FRANCISCO,CA,20129,1505
26101,94114,SAN FRANCISCO,CA,22513,2170
26102,94115,SAN FRANCISCO,CA,24021,2455
26103,94116,SAN FRANCISCO,CA,17188,1085
26104,94117,SAN FRANCISCO,CA,26345,2040
26105,94118,SAN FRANCISCO,CA,19013,2230
26106,94120,SAN FRANCISCO,CA,1290,30
26107,94121,SAN FRANCISCO,CA,21401,1545
26108,94122,SAN FRANCISCO,CA,21752,2615
26109,94123,SAN FRANCISCO,CA,27163,2715
26110,94124,SAN FRANCISCO,CA,25605,795
26111,94125,SAN FRANCISCO,CA,675,45
26112,94126,SAN FRANCISCO,CA,640,15
26113,94127,SAN FRANCISCO,CA,15553,750
26114,94128,SAN FRANCISCO,CA,3803,675
26115,94129,SAN FRANCISCO,CA,16571,235
26116,94130,SAN FRANCISCO,CA,1309,30
26117,94131,SAN FRANCISCO,CA,14127,480
26118,94132,SAN FRANCISCO,CA,15570,825
26119,94133,SAN FRANCISCO,CA,27588,4500
26120,94134,SAN FRANCISCO,CA,14969,570
26121,94141,SAN FRANCISCO,CA,675,15
26122,94142,SAN FRANCISCO,CA,670,15
26123,94143,SAN FRANCISCO,CA,1869,60
26124,94158,SAN FRANCISCO,CA,7729,130
26125,94164,SAN FRANCISCO,CA,5630,25
26126,94188,SAN FRANCISCO,CA,670,15
26127,94301,PALO ALTO,CA,24296,1790
26128,94303,PALO ALTO,CA,15886,530
26129,94304,PALO ALTO,CA,12369,460
26130,94305,STANFORD,CA,16428,340
26131,94306,PALO ALTO,CA,14753,1385
26132,94309,PALO ALTO,CA,675,15
26133,94401,SAN MATEO,CA,20116,2135
26134,94402,SAN MATEO,CA,20588,530
26135,94403,SAN MATEO,CA,18692,1640
26136,94404,SAN MATEO,CA,13471,1065
26137,94501,ALAMEDA,CA,20096,2820
26138,94502,ALAMEDA,CA,10573,240
26139,94503,AMERICAN CANYON,CA,10765,470
26140,94505,DISCOVERY BAY,CA,7527,85
26141,94506,DANVILLE,CA,8217,355
26142,94507,ALAMO,CA,8715,355
26143,94508,ANGWIN,CA,1722,45
26144,94509,ANTIOCH,CA,15729,1330
26145,94510,BENICIA,CA,19326,880
26146,94511,BETHEL ISLAND,CA,2797,75
26147,94513,BRENTWOOD,CA,18935,1520
26148,94514,BYRON,CA,3047,90
26149,94515,CALISTOGA,CA,16791,645
26150,94516,CANYON,CA,675,15
26151,94517,CLAYTON,CA,12773,185
26152,94518,CONCORD,CA,13246,235
26153,94519,CONCORD,CA,9784,275
26154,94520,CONCORD,CA,25029,2305
26155,94521,CONCORD,CA,11481,630
26156,94523,PLEASANT HILL,CA,18884,1490
26157,94525,CROCKETT,CA,7316,70
26158,94526,DANVILLE,CA,14484,1185
26159,94530,EL CERRITO,CA,17835,780
26160,94531,ANTIOCH,CA,14662,545
26161,94533,FAIRFIELD,CA,20771,2160
26162,94534,FAIRFIELD,CA,16203,750
26163,94535,TRAVIS AFB,CA,9309,205
26164,94536,FREMONT,CA,17734,975
26165,94537,FREMONT,CA,1434,45
26166,94538,FREMONT,CA,17522,2915
26167,94539,FREMONT,CA,21940,1100
26168,94540,HAYWARD,CA,1342,30
26169,94541,HAYWARD,CA,18045,1675
26170,94542,HAYWARD,CA,3557,135
26171,94543,HAYWARD,CA,585,15
26172,94544,HAYWARD,CA,21635,1600
26173,94545,HAYWARD,CA,23763,1200
26174,94546,CASTRO VALLEY,CA,17311,1090
26175,94547,HERCULES,CA,9163,400
26176,94548,KNIGHTSEN,CA,640,15
26177,94549,LAFAYETTE,CA,12969,935
26178,94550,LIVERMORE,CA,21526,1640
26179,94551,LIVERMORE,CA,24345,965
26180,94552,CASTRO VALLEY,CA,7931,80
26181,94553,MARTINEZ,CA,26736,1245
26182,94555,FREMONT,CA,14678,460
26183,94556,MORAGA,CA,10561,340
26184,94558,NAPA,CA,23371,1480
26185,94559,NAPA,CA,24020,1750
26186,94560,NEWARK,CA,18443,2275
26187,94561,OAKLEY,CA,10811,365
26188,94563,ORINDA,CA,9300,465
26189,94564,PINOLE,CA,12669,880
26190,94565,PITTSBURG,CA,21275,1365
26191,94566,PLEASANTON,CA,20224,1685
26192,94567,POPE VALLEY,CA,1744,45
26193,94568,DUBLIN,CA,17662,1945
26194,94569,PORT COSTA,CA,1240,30
26195,94571,RIO VISTA,CA,10297,265
26196,94572,RODEO,CA,6881,160
26197,94573,RUTHERFORD,CA,1215,75
26198,94574,SAINT HELENA,CA,15942,555
26199,94575,MORAGA,CA,675,15
26200,94576,DEER PARK,CA,670,15
26201,94577,SAN LEANDRO,CA,20371,1570
26202,94578,SAN LEANDRO,CA,16217,870
26203,94579,SAN LEANDRO,CA,11711,470
26204,94580,SAN LORENZO,CA,10253,375
26205,94581,NAPA,CA,675,15
26206,94582,SAN RAMON,CA,10774,275
26207,94583,SAN RAMON,CA,18901,1835
26208,94585,SUISUN CITY,CA,11646,515
26209,94586,SUNOL,CA,5663,25
26210,94587,UNION CITY,CA,17840,1580
26211,94588,PLEASANTON,CA,28227,1810
26212,94589,VALLEJO,CA,18208,435
26213,94590,VALLEJO,CA,20563,1065
26214,94591,VALLEJO,CA,16415,945
26215,94595,WALNUT CREEK,CA,3715,165
26216,94596,WALNUT CREEK,CA,17648,2085
26217,94597,WALNUT CREEK,CA,16355,390
26218,94598,WALNUT CREEK,CA,11838,510
26219,94599,YOUNTVILLE,CA,5040,375
26220,94601,OAKLAND,CA,20520,1080
26221,94602,OAKLAND,CA,15547,630
26222,94603,OAKLAND,CA,13084,240
26223,94605,OAKLAND,CA,12479,475
26224,94606,OAKLAND,CA,15242,845
26225,94607,OAKLAND,CA,25749,2485
26226,94608,EMERYVILLE,CA,21592,1745
26227,94609,OAKLAND,CA,19510,1160
26228,94610,OAKLAND,CA,12991,950
26229,94611,OAKLAND,CA,27803,1300
26230,94612,OAKLAND,CA,20970,1970
26231,94613,OAKLAND,CA,1330,30
26232,94615,OAKLAND,CA,4995,10
26233,94618,OAKLAND,CA,11686,790
26234,94619,OAKLAND,CA,15714,470
26235,94620,PIEDMONT,CA,670,15
26236,94621,OAKLAND,CA,16221,910
26237,94661,OAKLAND,CA,675,15
26238,94701,BERKELEY,CA,675,15
26239,94702,BERKELEY,CA,15057,470
26240,94703,BERKELEY,CA,15816,340
26241,94704,BERKELEY,CA,22776,2700
26242,94705,BERKELEY,CA,16707,690
26243,94706,ALBANY,CA,14893,880
26244,94707,BERKELEY,CA,16132,495
26245,94709,BERKELEY,CA,13920,920
26246,94710,BERKELEY,CA,12008,635
26247,94720,BERKELEY,CA,7880,115
26248,94801,RICHMOND,CA,17617,425
26249,94802,RICHMOND,CA,675,15
26250,94803,EL SOBRANTE,CA,10191,310
26251,94804,RICHMOND,CA,19586,680
26252,94805,RICHMOND,CA,9950,285
26253,94806,SAN PABLO,CA,13004,995
26254,94901,SAN RAFAEL,CA,23141,2185
26255,94903,SAN RAFAEL,CA,20763,965
26256,94904,GREENBRAE,CA,14057,370
26257,94915,SAN RAFAEL,CA,675,15
26258,94920,BELVEDERE TIBURON,CA,10968,360
26259,94922,BODEGA,CA,1307,30
26260,94923,BODEGA BAY,CA,9280,190
26261,94924,BOLINAS,CA,1925,45
26262,94925,CORTE MADERA,CA,14520,500
26263,94927,ROHNERT PARK,CA,1243,30
26264,94928,ROHNERT PARK,CA,17058,1290
26265,94929,DILLON BEACH,CA,1080,30
26266,94930,FAIRFAX,CA,11270,425
26267,94931,COTATI,CA,15522,490
26268,94933,FOREST KNOLLS,CA,1008,30
26269,94937,INVERNESS,CA,9422,160
26270,94938,LAGUNITAS,CA,640,15
26271,94939,LARKSPUR,CA,10424,420
26272,94940,MARSHALL,CA,2110,75
26273,94941,MILL VALLEY,CA,23775,1190
26274,94945,NOVATO,CA,13589,765
26275,94946,NICASIO,CA,2579,60
26276,94947,NOVATO,CA,10348,445
26277,94948,NOVATO,CA,675,15
26278,94949,NOVATO,CA,14678,515
26279,94950,OLEMA,CA,7487,100
26280,94951,PENNGROVE,CA,1636,45
26281,94952,PETALUMA,CA,21449,1710
26282,94954,PETALUMA,CA,14216,785
26283,94956,POINT REYES STATION,CA,11602,230
26284,94957,ROSS,CA,6959,55
26285,94960,SAN ANSELMO,CA,20486,565
26286,94963,SAN GERONIMO,CA,5660,25
26287,94965,SAUSALITO,CA,14265,1030
26288,94966,SAUSALITO,CA,670,15
26289,94970,STINSON BEACH,CA,3085,90
26290,94971,TOMALES,CA,630,15
26291,94972,VALLEY FORD,CA,1285,30
26292,94976,CORTE MADERA,CA,675,15
26293,94998,NOVATO,CA,670,15
26294,95001,APTOS,CA,670,15
26295,95002,ALVISO,CA,7701,85
26296,95003,APTOS,CA,17341,800
26297,95004,AROMAS,CA,630,15
26298,95005,BEN LOMOND,CA,9139,80
26299,95006,BOULDER CREEK,CA,16738,250
26300,95007,BROOKDALE,CA,675,15
26301,95008,CAMPBELL,CA,18311,2135
26302,95010,CAPITOLA,CA,16362,1125
